,100,200
95,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 20, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 36, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 10}"
96,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 46, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 10}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 41, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 2}"
97,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 37, 'objectives.dragon.first': False, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 2}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 55, 'objectives.dragon.first': True, 'objectives.dragon.kills': 4, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 5, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 11}"
98,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 44, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 4}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 38, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 2}"
99,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 43, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 9}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 16, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}"
100,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 23, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 8}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 9, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}"
101,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 6, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 1}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 21, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 4}"
102,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 49, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 1}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 65, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 4}"
103,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 52, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 4}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 34, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 1}"
104,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 48, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 45, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 4}"
105,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 54, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 7}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 48, 'objectives.dragon.first': True, 'objectives.dragon.kills': 4, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 6}"
106,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 38, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 8}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 26, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 3}"
107,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 35, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 1}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 46, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 4}"
108,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 2, 'objectives.champion.first': False, 'objectives.champion.kills': 42, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 3, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 11}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 35, 'objectives.dragon.first': False, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 5}"
109,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 17, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': False, 'objectives.tower.kills': 2}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 34, 'objectives.dragon.first': False, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 8}"
110,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 38, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 44, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 2}"
111,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 38, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 4}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 35, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}"
112,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 16, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 31, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 3, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 10}"
113,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 36, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 11}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 33, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 3}"
114,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 20, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 51, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 3, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 10}"
115,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 25, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 4}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 12, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}"
116,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 11, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 31, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 6}"
117,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 32, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 4}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 20, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}"
118,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 28, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 37, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 4}"
119,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 25, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 25, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 2}"
120,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 61, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 3}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 51, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 2}"
121,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 22, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 1}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 32, 'objectives.dragon.first': False, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 8}"
122,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 16, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 31, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 3, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 11}"
123,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 41, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 4}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 32, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}"
124,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 24, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 1}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 36, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 4}"
125,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 27, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 4}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 37, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 2}"
126,"{'bans': [], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 34, 'objectives.dragon.first': False, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 11}","{'bans': [], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 27, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 4}"
127,"{'bans': [], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 28, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}","{'bans': [], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 51, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 4}"
