,100,200
149,"{'bans': [{'championId': 115, 'pickTurn': 1}, {'championId': 517, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 429, 'pickTurn': 4}, {'championId': 234, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 9, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 2}","{'bans': [{'championId': -1, 'pickTurn': 6}, {'championId': 36, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 43, 'pickTurn': 9}, {'championId': 7, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 26, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 9}"
150,"{'bans': [{'championId': 35, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 234, 'pickTurn': 4}, {'championId': 78, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 28, 'objectives.dragon.first': False, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 7}","{'bans': [{'championId': 412, 'pickTurn': 6}, {'championId': 54, 'pickTurn': 7}, {'championId': 4, 'pickTurn': 8}, {'championId': 64, 'pickTurn': 9}, {'championId': 84, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 26, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 4}"
151,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 517, 'pickTurn': 2}, {'championId': 412, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 21, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 9}","{'bans': [{'championId': 36, 'pickTurn': 6}, {'championId': 58, 'pickTurn': 7}, {'championId': 412, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 120, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 14, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 4}"
152,"{'bans': [{'championId': 111, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 56, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 91, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 26, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 10}","{'bans': [{'championId': 64, 'pickTurn': 6}, {'championId': 43, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 117, 'pickTurn': 9}, {'championId': 236, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 5, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}"
153,"{'bans': [{'championId': 115, 'pickTurn': 1}, {'championId': 43, 'pickTurn': 2}, {'championId': 412, 'pickTurn': 3}, {'championId': 4, 'pickTurn': 4}, {'championId': 56, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 17, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}","{'bans': [{'championId': 64, 'pickTurn': 6}, {'championId': 236, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 7, 'pickTurn': 9}, {'championId': 412, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 30, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 9}"
154,"{'bans': [{'championId': 412, 'pickTurn': 1}, {'championId': 56, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 887, 'pickTurn': 4}, {'championId': 7, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': True, 'objectives.baron.kills': 2, 'objectives.champion.first': True, 'objectives.champion.kills': 34, 'objectives.dragon.first': False, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 8}","{'bans': [{'championId': 412, 'pickTurn': 6}, {'championId': 56, 'pickTurn': 7}, {'championId': 43, 'pickTurn': 8}, {'championId': 114, 'pickTurn': 9}, {'championId': 89, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 31, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 7}"
155,"{'bans': [{'championId': 887, 'pickTurn': 1}, {'championId': 5, 'pickTurn': 2}, {'championId': 56, 'pickTurn': 3}, {'championId': 4, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 39, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 3, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 11}","{'bans': [{'championId': -1, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 56, 'pickTurn': 8}, {'championId': 64, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 17, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 2}"
156,"{'bans': [{'championId': 120, 'pickTurn': 1}, {'championId': 234, 'pickTurn': 2}, {'championId': 236, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 19, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 2}","{'bans': [{'championId': 96, 'pickTurn': 6}, {'championId': 115, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 234, 'pickTurn': 9}, {'championId': 5, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 32, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 9}"
157,"{'bans': [{'championId': 236, 'pickTurn': 1}, {'championId': 142, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 412, 'pickTurn': 4}, {'championId': 887, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 32, 'objectives.dragon.first': False, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 7}","{'bans': [{'championId': -1, 'pickTurn': 6}, {'championId': 4, 'pickTurn': 7}, {'championId': 110, 'pickTurn': 8}, {'championId': 412, 'pickTurn': 9}, {'championId': 427, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 45, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 5}"
158,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 119, 'pickTurn': 2}, {'championId': 887, 'pickTurn': 3}, {'championId': 56, 'pickTurn': 4}, {'championId': 4, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 33, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 6}","{'bans': [{'championId': -1, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 887, 'pickTurn': 8}, {'championId': 234, 'pickTurn': 9}, {'championId': 30, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 17, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 5}"
159,"{'bans': [{'championId': 5, 'pickTurn': 1}, {'championId': 421, 'pickTurn': 2}, {'championId': 412, 'pickTurn': 3}, {'championId': 142, 'pickTurn': 4}, {'championId': 55, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 22, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 4}","{'bans': [{'championId': 58, 'pickTurn': 6}, {'championId': 234, 'pickTurn': 7}, {'championId': 421, 'pickTurn': 8}, {'championId': 887, 'pickTurn': 9}, {'championId': 114, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 8, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}"
160,"{'bans': [{'championId': 429, 'pickTurn': 1}, {'championId': 5, 'pickTurn': 2}, {'championId': 887, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 3, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 31, 'objectives.dragon.first': False, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 5}","{'bans': [{'championId': 412, 'pickTurn': 6}, {'championId': 111, 'pickTurn': 7}, {'championId': 887, 'pickTurn': 8}, {'championId': 4, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 18, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 3}"
161,"{'bans': [{'championId': 412, 'pickTurn': 1}, {'championId': 89, 'pickTurn': 2}, {'championId': 887, 'pickTurn': 3}, {'championId': 81, 'pickTurn': 4}, {'championId': 56, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 28, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 7}","{'bans': [{'championId': 114, 'pickTurn': 6}, {'championId': 30, 'pickTurn': 7}, {'championId': 234, 'pickTurn': 8}, {'championId': 56, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 16, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 3}"
162,"{'bans': [{'championId': 115, 'pickTurn': 1}, {'championId': 7, 'pickTurn': 2}, {'championId': 5, 'pickTurn': 3}, {'championId': 887, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 24, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 3}","{'bans': [{'championId': -1, 'pickTurn': 6}, {'championId': 85, 'pickTurn': 7}, {'championId': 5, 'pickTurn': 8}, {'championId': 110, 'pickTurn': 9}, {'championId': 120, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 24, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 9}"
163,"{'bans': [{'championId': 117, 'pickTurn': 1}, {'championId': 64, 'pickTurn': 2}, {'championId': 887, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 30, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 22, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}","{'bans': [{'championId': 154, 'pickTurn': 6}, {'championId': 5, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 203, 'pickTurn': 9}, {'championId': 412, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 34, 'objectives.dragon.first': False, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 9}"
164,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 30, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 110, 'pickTurn': 4}, {'championId': 56, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 15, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 2}","{'bans': [{'championId': 154, 'pickTurn': 6}, {'championId': 412, 'pickTurn': 7}, {'championId': 887, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 64, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 36, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 7}"
165,"{'bans': [{'championId': 43, 'pickTurn': 1}, {'championId': 887, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 131, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 26, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 6}","{'bans': [{'championId': 887, 'pickTurn': 6}, {'championId': 4, 'pickTurn': 7}, {'championId': 43, 'pickTurn': 8}, {'championId': 412, 'pickTurn': 9}, {'championId': 30, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 11, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}"
166,"{'bans': [{'championId': 5, 'pickTurn': 1}, {'championId': 120, 'pickTurn': 2}, {'championId': 203, 'pickTurn': 3}, {'championId': 154, 'pickTurn': 4}, {'championId': 117, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 33, 'objectives.dragon.first': False, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 2}","{'bans': [{'championId': 43, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 114, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 523, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 32, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 8}"
167,"{'bans': [{'championId': 56, 'pickTurn': 1}, {'championId': 875, 'pickTurn': 2}, {'championId': 4, 'pickTurn': 3}, {'championId': 412, 'pickTurn': 4}, {'championId': 89, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 34, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 9}","{'bans': [{'championId': 43, 'pickTurn': 6}, {'championId': 115, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 92, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 14, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 3}"
168,"{'bans': [{'championId': 887, 'pickTurn': 1}, {'championId': 7, 'pickTurn': 2}, {'championId': 36, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 115, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 29, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 9}","{'bans': [{'championId': 7, 'pickTurn': 6}, {'championId': 84, 'pickTurn': 7}, {'championId': 32, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 412, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 18, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}"
169,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 117, 'pickTurn': 2}, {'championId': 412, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 236, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': True, 'objectives.baron.kills': 2, 'objectives.champion.first': False, 'objectives.champion.kills': 32, 'objectives.dragon.first': True, 'objectives.dragon.kills': 4, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 8}","{'bans': [{'championId': 7, 'pickTurn': 6}, {'championId': 38, 'pickTurn': 7}, {'championId': 58, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 39, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 8}"
170,"{'bans': [{'championId': 115, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 114, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 234, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 26, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 8}","{'bans': [{'championId': -1, 'pickTurn': 6}, {'championId': 412, 'pickTurn': 7}, {'championId': 142, 'pickTurn': 8}, {'championId': 523, 'pickTurn': 9}, {'championId': 7, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 18, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 3}"
